city_name,city_ascii,lat,lng,country_name,country_code,iso3,admin_name,capital,population,id,continent
Glasgow,Glasgow,55.8611,-4.25,United Kingdom,GB,GBR,Glasgow City,,626410.0,1826836462,Europe
Irkutsk,Irkutsk,52.2892,104.28,Russia,RU,RUS,Irkutskaya Oblast’,admin,623736.0,1643439037,Europe
Barnaul,Barnaul,53.3486,83.7764,Russia,RU,RUS,Altayskiy Kray,admin,623057.0,1643318931,Europe
Leipzig,Leipzig,51.34,12.375,Germany,DE,DEU,Saxony,minor,619879.0,1276563678,Europe
Izhevsk,Izhevsk,56.8333,53.1833,Russia,RU,RUS,Udmurtiya,admin,618776.0,1643983138,Europe
Khabarovsk,Khabarovsk,48.4833,135.0833,Russia,RU,RUS,Khabarovskiy Kray,admin,615570.0,1643175363,Europe
Ulyanovsk,Ulyanovsk,54.3167,48.3667,Russia,RU,RUS,Ul’yanovskaya Oblast’,admin,613334.0,1643668944,Europe
Dortmund,Dortmund,51.5139,7.4653,Germany,DE,DEU,North Rhine-Westphalia,minor,595471.0,1276562886,Europe
Vladivostok,Vladivostok,43.115,131.8853,Russia,RU,RUS,Primorskiy Kray,admin,591628.0,1643832017,Europe
Essen,Essen,51.4508,7.0131,Germany,DE,DEU,North Rhine-Westphalia,minor,586608.0,1276769247,Europe
Bremen,Bremen,53.0758,8.8072,Germany,DE,DEU,Bremen,admin,577026.0,1276376509,Europe
Yaroslavl,Yaroslavl,57.6167,39.85,Russia,RU,RUS,Yaroslavskaya Oblast’,admin,567443.0,1643338528,Europe
Dresden,Dresden,51.05,13.74,Germany,DE,DEU,Saxony,admin,566222.0,1276561036,Europe
Antwerp,Antwerp,51.2178,4.4003,Belgium,BE,BEL,Flanders,minor,565039.0,1056168623,Europe
Genoa,Genoa,44.4072,8.934,Italy,IT,ITA,Liguria,admin,558745.0,1380716540,Europe
Braunschweig,Braunschweig,52.2667,10.5167,Germany,DE,DEU,Lower Saxony,minor,551000.0,1276941443,Europe
Palma,Palma,39.5667,2.65,Spain,ES,ESP,Balearic Islands,admin,550000.0,1724728111,Europe
Hannover,Hannover,52.3667,9.7167,Germany,DE,DEU,Lower Saxony,admin,548186.0,1276457707,Europe
Manchester,Manchester,53.479,-2.2452,United Kingdom,GB,GBR,Manchester,,547627.0,1826246335,Europe
Tomsk,Tomsk,56.5,84.9667,Russia,RU,RUS,Tomskaya Oblast’,admin,545391.0,1643258928,Europe
Kemerovo,Kemerovo,55.3667,86.0667,Russia,RU,RUS,Kemerovskaya Oblast’,admin,544600.0,1643216311,Europe
Naberezhnyye Chelny,Naberezhnyye Chelny,55.6833,52.3167,Russia,RU,RUS,Tatarstan,,544383.0,1643008493,Europe
Santa Cruz,Santa Cruz,28.4667,-16.25,Spain,ES,ESP,Canary Islands,admin,538000.0,1724813158,Europe
Orenburg,Orenburg,51.7833,55.1,Russia,RU,RUS,Orenburgskaya Oblast’,admin,536862.0,1643685056,Europe
Leeds,Leeds,53.7975,-1.5436,United Kingdom,GB,GBR,Leeds,,536280.0,1826343963,Europe
Novokuznetsk,Novokuznetsk,53.7667,87.1333,Russia,RU,RUS,Kemerovskaya Oblast’,,531186.0,1643628717,Europe
Balashikha,Balashikha,55.8167,37.9667,Russia,RU,RUS,Moskovskaya Oblast’,minor,530311.0,1643989845,Europe
Nuremberg,Nuremberg,49.4539,11.0775,Germany,DE,DEU,Bavaria,minor,526091.0,1276166609,Europe
Lyon,Lyon,45.76,4.84,France,FR,FRA,Auvergne-Rhône-Alpes,admin,520774.0,1250196189,Europe
Ryazan,Ryazan,54.63,39.7425,Russia,RU,RUS,Ryazanskaya Oblast’,admin,520509.0,1643205787,Europe
Sheffield,Sheffield,53.3808,-1.4703,United Kingdom,GB,GBR,Sheffield,,518090.0,1826289852,Europe
Liverpool,Liverpool,53.4072,-2.9917,United Kingdom,GB,GBR,Liverpool,,513441.0,1826558678,Europe
Toulouse,Toulouse,43.6045,1.444,France,FR,FRA,Occitanie,admin,511684.0,1250258110,Europe
Duisburg,Duisburg,51.4347,6.7625,Germany,DE,DEU,North Rhine-Westphalia,minor,503707.0,1276977172,Europe
Lipetsk,Lipetsk,52.6167,39.6,Russia,RU,RUS,Lipetskaya Oblast’,admin,496403.0,1643772906,Europe
Cheboksary,Cheboksary,56.15,47.2333,Russia,RU,RUS,Chuvashiya,admin,496350.0,1643163382,Europe
Kaliningrad,Kaliningrad,54.7003,20.4531,Russia,RU,RUS,Kaliningradskaya Oblast’,admin,489584.0,1643178106,Europe
Penza,Penza,53.2,45.0,Russia,RU,RUS,Penzenskaya Oblast’,admin,488299.0,1643492830,Europe
Edinburgh,Edinburgh,55.95,-3.1833,United Kingdom,GB,GBR,"Edinburgh, City of",,488050.0,1826492520,Europe
Worthing,Worthing,50.8147,-0.3714,United Kingdom,GB,GBR,West Sussex,,474485.0,1826936965,Europe
Kirov,Kirov,58.6,49.6833,Russia,RU,RUS,Kirovskaya Oblast’,admin,471754.0,1643106064,Europe
Tula,Tula,54.2,37.6167,Russia,RU,RUS,Tul’skaya Oblast’,admin,466609.0,1643255206,Europe
Astrakhan,Astrakhan,46.35,48.035,Russia,RU,RUS,Astrakhanskaya Oblast’,admin,465524.0,1643407929,Europe
Leicester,Leicester,52.6361,-1.1331,United Kingdom,GB,GBR,Leicester,,464395.0,1826431946,Europe
Stavropol,Stavropol,45.05,41.9833,Russia,RU,RUS,Stavropol’skiy Kray,admin,450680.0,1643947228,Europe
Zürich,Zurich,47.3744,8.5411,Switzerland,CH,CHE,Zürich,admin,448664.0,1756539143,Europe
Sochi,Sochi,43.5853,39.7203,Russia,RU,RUS,Krasnodarskiy Kray,minor,444989.0,1643009782,Europe
Ulan-Ude,Ulan-Ude,51.8333,107.6,Russia,RU,RUS,Buryatiya,admin,439128.0,1643774900,Europe
Kursk,Kursk,51.7167,36.1833,Russia,RU,RUS,Kurskaya Oblast’,admin,436678.0,1643011077,Europe
Tver,Tver,56.8625,35.9242,Russia,RU,RUS,Tverskaya Oblast’,admin,424969.0,1643456559,Europe
Tirana,Tirana,41.3272,19.8186,Albania,AL,ALB,Tiranë,primary,418495.0,1008162156,Europe
Magnitogorsk,Magnitogorsk,53.3833,59.0333,Russia,RU,RUS,Chelyabinskaya Oblast’,minor,408715.0,1643987830,Europe
Surgut,Surgut,61.25,73.4333,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,minor,395900.0,1643007475,Europe
Bologna,Bologna,44.4939,11.3428,Italy,IT,ITA,Emilia-Romagna,admin,387971.0,1380202039,Europe
Bryansk,Bryansk,53.2425,34.3667,Russia,RU,RUS,Bryanskaya Oblast’,admin,373310.0,1643208827,Europe
Bochum,Bochum,51.4819,7.2158,Germany,DE,DEU,North Rhine-Westphalia,minor,366385.0,1276227288,Europe
Coventry,Coventry,52.4081,-1.5106,United Kingdom,GB,GBR,Coventry,,362690.0,1826979198,Europe
Ivanovo,Ivanovo,56.9967,40.9819,Russia,RU,RUS,Ivanovskaya Oblast’,admin,361644.0,1643297945,Europe
Caerdydd,Caerdydd,51.4817,-3.1792,United Kingdom,GB,GBR,Cardiff,,361469.0,1826362422,Europe
Florence,Florence,43.7714,11.2542,Italy,IT,ITA,Tuscany,admin,360930.0,1380726561,Europe
Malmö,Malmo,55.5833,13.0333,Sweden,SE,SWE,Skåne,admin,360249.0,1752705818,Europe
Wuppertal,Wuppertal,51.2667,7.1833,Germany,DE,DEU,North Rhine-Westphalia,minor,358938.0,1276004611,Europe
Alicante,Alicante,38.3453,-0.4831,Spain,ES,ESP,Valencia,minor,358720.0,1724923163,Europe
Nice,Nice,43.7034,7.2663,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,353701.0,1250774553,Europe
Vladimir,Vladimir,56.1286,40.4058,Russia,RU,RUS,Vladimirskaya Oblast’,admin,352347.0,1643712167,Europe
Arkhangelsk,Arkhangelsk,64.5431,40.5375,Russia,RU,RUS,Arkhangel’skaya Oblast’,admin,351488.0,1643797198,Europe
Belfast,Belfast,54.5967,-5.93,United Kingdom,GB,GBR,Belfast,,345006.0,1826325087,Europe
Bielefeld,Bielefeld,52.0211,8.5347,Germany,DE,DEU,North Rhine-Westphalia,minor,338410.0,1276112885,Europe
Reading,Reading,51.4542,-0.9731,United Kingdom,GB,GBR,Reading,,337108.0,1826869043,Europe
Bonn,Bonn,50.7353,7.1022,Germany,DE,DEU,North Rhine-Westphalia,minor,335789.0,1276807850,Europe
Chita,Chita,52.05,113.4667,Russia,RU,RUS,Zabaykal’skiy Kray,admin,333159.0,1643036673,Europe
Kaluga,Kaluga,54.55,36.2833,Russia,RU,RUS,Kaluzhskaya Oblast’,admin,331842.0,1643161747,Europe
Nizhniy Tagil,Nizhniy Tagil,57.9167,59.9667,Russia,RU,RUS,Sverdlovskaya Oblast’,minor,330507.0,1643992310,Europe
Belgorod,Belgorod,50.6,36.6,Russia,RU,RUS,Belgorodskaya Oblast’,admin,328482.0,1643407900,Europe
Nantes,Nantes,47.2181,-1.5528,France,FR,FRA,Pays de la Loire,admin,325070.0,1250091495,Europe
Córdoba,Cordoba,37.89,-4.78,Spain,ES,ESP,Andalusia,minor,323763.0,1724706440,Europe
Münster,Munster,51.9625,7.6256,Germany,DE,DEU,North Rhine-Westphalia,minor,322904.0,1276714504,Europe
Mannheim,Mannheim,49.4878,8.4661,Germany,DE,DEU,Baden-Württemberg,minor,316877.0,1276150104,Europe
Bari,Bari,41.1253,16.8667,Italy,IT,ITA,Puglia,admin,316015.0,1380991126,Europe
Volzhskiy,Volzhskiy,48.8056,44.7417,Russia,RU,RUS,Volgogradskaya Oblast’,minor,315220.0,1643875527,Europe
Kingston upon Hull,Kingston upon Hull,53.7444,-0.3325,United Kingdom,GB,GBR,"Kingston upon Hull, City of",,314018.0,1826028894,Europe
Podolsk,Podolsk,55.4311,37.5456,Russia,RU,RUS,Moskovskaya Oblast’,minor,312911.0,1643693800,Europe
Smolensk,Smolensk,54.7828,32.0453,Russia,RU,RUS,Smolenskaya Oblast’,admin,312896.0,1643627051,Europe
Vologda,Vologda,59.2167,39.9,Russia,RU,RUS,Vologodskaya Oblast’,admin,312420.0,1643013685,Europe
Yakutsk,Yakutsk,62.03,129.73,Russia,RU,RUS,Sakha (Yakutiya),admin,311760.0,1643163546,Europe
Catania,Catania,37.5027,15.0873,Italy,IT,ITA,Sicilia,minor,311584.0,1380562508,Europe
Kurgan,Kurgan,55.4667,65.35,Russia,RU,RUS,Kurganskaya Oblast’,admin,310911.0,1643201853,Europe
Saransk,Saransk,54.1833,45.1833,Russia,RU,RUS,Mordoviya,admin,310898.0,1643003229,Europe
Karlsruhe,Karlsruhe,49.0092,8.404,Germany,DE,DEU,Baden-Württemberg,minor,309964.0,1276923210,Europe
Montpellier,Montpellier,43.6119,3.8772,France,FR,FRA,Occitanie,minor,307101.0,1250819356,Europe
Orël,Orel,52.9686,36.0694,Russia,RU,RUS,Orlovskaya Oblast’,admin,303696.0,1643703818,Europe
Vladikavkaz,Vladikavkaz,43.04,44.6775,Russia,RU,RUS,North Ossetia,admin,303597.0,1643438348,Europe
Augsburg,Augsburg,48.3689,10.8978,Germany,DE,DEU,Bavaria,minor,303150.0,1276314100,Europe
Valladolid,Valladolid,41.6528,-4.7236,Spain,ES,ESP,Castille-Leon,admin,300618.0,1724133771,Europe
Newcastle,Newcastle,54.978,-1.6102,United Kingdom,GB,GBR,Newcastle upon Tyne,,300196.0,1826292220,Europe
Cherepovets,Cherepovets,59.1167,37.9,Russia,RU,RUS,Vologodskaya Oblast’,,298790.0,1643937680,Europe
Stockport,Stockport,53.4083,-2.1494,United Kingdom,GB,GBR,Stockport,,294773.0,1826228303,Europe
Vigo,Vigo,42.2314,-8.7124,Spain,ES,ESP,Galicia,,293977.0,1724045676,Europe
Bradford,Bradford,53.8,-1.75,United Kingdom,GB,GBR,Bradford,,293277.0,1826687116,Europe
Graz,Graz,47.0708,15.4386,Austria,AT,AUT,Steiermark,admin,292630.0,1040184559,Europe
Strasbourg,Strasbourg,48.5833,7.7458,France,FR,FRA,Grand Est,admin,291709.0,1250789140,Europe
Groznyy,Groznyy,43.3125,45.6986,Russia,RU,RUS,Chechnya,admin,291687.0,1643049853,Europe
Tambov,Tambov,52.7231,41.4539,Russia,RU,RUS,Tambovskaya Oblast’,admin,289701.0,1643802687,Europe
Nottingham,Nottingham,52.9561,-1.1512,United Kingdom,GB,GBR,Nottingham,,289301.0,1826122597,Europe
Wiesbaden,Wiesbaden,50.0825,8.24,Germany,DE,DEU,Hesse,admin,285522.0,1276652118,Europe
Bolton,Bolton,53.5783,-2.43,United Kingdom,GB,GBR,Bolton,,285372.0,1826628353,Europe
Nizhnevartovsk,Nizhnevartovsk,60.95,76.6,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,minor,283256.0,1643786132,Europe
Petrozavodsk,Petrozavodsk,61.7833,34.3333,Russia,RU,RUS,Kareliya,admin,279190.0,1643319966,Europe
Sunderland,Sunderland,54.906,-1.381,United Kingdom,GB,GBR,Sunderland,,277417.0,1826736387,Europe
Sterlitamak,Sterlitamak,53.6333,55.95,Russia,RU,RUS,Bashkortostan,minor,277410.0,1643812452,Europe
Mytishchi,Mytishchi,55.9167,37.7667,Russia,RU,RUS,Moskovskaya Oblast’,minor,275313.0,1643322494,Europe
Yoshkar-Ola,Yoshkar-Ola,56.65,47.8833,Russia,RU,RUS,Mariy-El,admin,274715.0,1643701904,Europe
Mönchengladbach,Monchengladbach,51.2,6.4333,Germany,DE,DEU,North Rhine-Westphalia,minor,268943.0,1276982173,Europe
Gijón,Gijon,43.5333,-5.7,Spain,ES,ESP,Asturias,,268561.0,1724170659,Europe
Plymouth,Plymouth,50.3714,-4.1422,United Kingdom,GB,GBR,Plymouth,,267918.0,1826947183,Europe
Kostroma,Kostroma,57.7681,40.9269,Russia,RU,RUS,Kostromskaya Oblast’,admin,267481.0,1643869304,Europe
Murmansk,Murmansk,68.9706,33.075,Russia,RU,RUS,Murmanskaya Oblast’,admin,267422.0,1643755251,Europe
Gelsenkirchen,Gelsenkirchen,51.5167,7.1,Germany,DE,DEU,North Rhine-Westphalia,minor,265885.0,1276788537,Europe
Nalchik,Nalchik,43.4833,43.6167,Russia,RU,RUS,Kabardino-Balkariya,admin,265162.0,1643746064,Europe
Gent,Gent,51.0536,3.7253,Belgium,BE,BEL,Flanders,minor,265086.0,1056062897,Europe
Milton Keynes,Milton Keynes,52.04,-0.76,United Kingdom,GB,GBR,Milton Keynes,,264349.0,1826291745,Europe
Novorossiysk,Novorossiysk,44.7167,37.7833,Russia,RU,RUS,Krasnodarskiy Kray,minor,261937.0,1643087180,Europe
Engels,Engels,51.5017,46.1222,Russia,RU,RUS,Saratovskaya Oblast’,,260190.0,1643653861,Europe
Vitoria-Gasteiz,Vitoria-Gasteiz,42.85,-2.6833,Spain,ES,ESP,Basque Country,admin,257968.0,1724975338,Europe
Khimki,Khimki,55.8892,37.445,Russia,RU,RUS,Moskovskaya Oblast’,minor,256684.0,1643601857,Europe
Verona,Verona,45.4386,10.9928,Italy,IT,ITA,Veneto,minor,255588.0,1380324879,Europe
Derby,Derby,52.9247,-1.478,United Kingdom,GB,GBR,Derby,,255394.0,1826333435,Europe
Westminster,Westminster,51.4947,-0.1353,United Kingdom,GB,GBR,Westminster,,255324.0,1826759011,Europe
Aachen,Aachen,50.7756,6.0836,Germany,DE,DEU,North Rhine-Westphalia,minor,252769.0,1276805572,Europe
Wolverhampton,Wolverhampton,52.5833,-2.1333,United Kingdom,GB,GBR,Wolverhampton,,250970.0,1826636841,Europe
Chemnitz,Chemnitz,50.8333,12.9167,Germany,DE,DEU,Saxony,minor,250681.0,1276519956,Europe
Venice,Venice,45.4397,12.3319,Italy,IT,ITA,Veneto,admin,250369.0,1380660414,Europe
A Coruña,A Coruna,43.365,-8.41,Spain,ES,ESP,Galicia,minor,249261.0,1724417375,Europe
Kiel,Kiel,54.3233,10.1394,Germany,DE,DEU,Schleswig-Holstein,admin,248873.0,1276305306,Europe
Abertawe,Abertawe,51.6167,-3.95,United Kingdom,GB,GBR,Swansea,,246700.0,1826574888,Europe
Barnsley,Barnsley,53.5547,-1.4791,United Kingdom,GB,GBR,Barnsley,,245199.0,1826597621,Europe
Syktyvkar,Syktyvkar,61.6667,50.8167,Russia,RU,RUS,Komi,admin,245083.0,1643573386,Europe
Stoke-on-Trent,Stoke-on-Trent,53.0255,-2.1761,United Kingdom,GB,GBR,Stoke-on-Trent,,245000.0,1826799578,Europe
Elche,Elche,38.2669,-0.6983,Spain,ES,ESP,Valencia,,243128.0,1724611437,Europe
Halle,Halle,51.4828,11.9697,Germany,DE,DEU,Saxony-Anhalt,minor,242172.0,1276167077,Europe
Taganrog,Taganrog,47.2167,38.9167,Russia,RU,RUS,Rostovskaya Oblast’,,241557.0,1643228316,Europe
Nizhnekamsk,Nizhnekamsk,55.6333,51.8167,Russia,RU,RUS,Tatarstan,,240379.0,1643493938,Europe
Magdeburg,Magdeburg,52.1317,11.6392,Germany,DE,DEU,Saxony-Anhalt,admin,240114.0,1276418236,Europe
Blagoveshchensk,Blagoveshchensk,50.25,127.5333,Russia,RU,RUS,Amurskaya Oblast’,admin,239864.0,1643308239,Europe
Lille,Lille,50.6278,3.0583,France,FR,FRA,Hauts-de-France,admin,238695.0,1250071961,Europe
Freiburg im Breisgau,Freiburg im Breisgau,47.995,7.85,Germany,DE,DEU,Baden-Württemberg,minor,237244.0,1276371228,Europe
Lyubertsy,Lyubertsy,55.6783,37.8944,Russia,RU,RUS,Moskovskaya Oblast’,minor,236339.0,1643024284,Europe
Cairo,Cairo,30.0444,31.2358,Egypt,EG,EGY,Al Qāhirah,primary,20296000.0,1818253931,Africa
Lagos,Lagos,6.455,3.3841,Nigeria,NG,NGA,Lagos,minor,16637000.0,1566593751,Africa
Johannesburg,Johannesburg,-26.2044,28.0456,South Africa,ZA,ZAF,Gauteng,admin,7860781.0,1710550792,Africa
Giza,Giza,29.987,31.2118,Egypt,EG,EGY,Al Jīzah,admin,5598402.0,1818925479,Africa
Alexandria,Alexandria,31.1975,29.8925,Egypt,EG,EGY,Al Iskandarīyah,admin,4870000.0,1818695837,Africa
Cape Town,Cape Town,-33.9253,18.4239,South Africa,ZA,ZAF,Western Cape,primary,4770313.0,1710680650,Africa
Kabul,Kabul,34.5253,69.1783,Afghanistan,AF,AFG,Kābul,primary,4273156.0,1004993580,Africa
Kano,Kano,12.0,8.5167,Nigeria,NG,NGA,Kano,admin,4224966.0,1566422868,Africa
Abuja,Abuja,9.0667,7.4833,Nigeria,NG,NGA,Federal Capital Territory,primary,3770000.0,1566342270,Africa
Ibadan,Ibadan,7.3964,3.9167,Nigeria,NG,NGA,Oyo,admin,3552000.0,1566366407,Africa
Pretoria,Pretoria,-25.7461,28.1881,South Africa,ZA,ZAF,Gauteng,primary,2818100.0,1710176249,Africa
Algiers,Algiers,36.7325,3.0872,Algeria,DZ,DZA,Alger,primary,2364230.0,1012973369,Africa
Awka,Awka,6.2069,7.0678,Nigeria,NG,NGA,Anambra,admin,2171900.0,1566560581,Africa
Port Harcourt,Port Harcourt,4.8242,7.0336,Nigeria,NG,NGA,Rivers,admin,1865000.0,1566070649,Africa
Benin City,Benin City,6.3333,5.6222,Nigeria,NG,NGA,Edo,admin,1780000.0,1566080151,Africa
Onitsha,Onitsha,6.1667,6.7833,Nigeria,NG,NGA,Anambra,minor,1483000.0,1566593483,Africa
Soweto,Soweto,-26.2678,27.8585,South Africa,ZA,ZAF,Gauteng,,1271628.0,1710627007,Africa
Maiduguri,Maiduguri,11.8372,13.1542,Nigeria,NG,NGA,Borno,admin,1197497.0,1566540296,Africa
Aba,Aba,5.1167,7.3667,Nigeria,NG,NGA,Abia,minor,1160000.0,1566262000,Africa
Shagamu,Shagamu,6.8333,3.65,Nigeria,NG,NGA,Ogun,minor,1132270.0,1566202131,Africa
Ikare,Ikare,7.5167,5.75,Nigeria,NG,NGA,Ondo,minor,1099931.0,1566683694,Africa
Ogbomoso,Ogbomoso,8.1333,4.25,Nigeria,NG,NGA,Oyo,minor,1032000.0,1566373448,Africa
Enugu,Enugu,6.5,7.5,Nigeria,NG,NGA,Enugu,admin,1029400.0,1566212729,Africa
Shubrā al Khaymah,Shubra al Khaymah,30.1286,31.2422,Egypt,EG,EGY,Al Qalyūbīyah,,1025569.0,1818909612,Africa
Āqchah,Aqchah,36.9114,66.1858,Afghanistan,AF,AFG,Jowzjān,minor,1012000.0,1004364776,Africa
Gqeberha,Gqeberha,-33.9581,25.6,South Africa,ZA,ZAF,Eastern Cape,,967677.0,1710918997,Africa
Mushin,Mushin,6.5333,3.35,Nigeria,NG,NGA,Lagos,minor,935400.0,1566329100,Africa
Owerri,Owerri,5.485,7.035,Nigeria,NG,NGA,Imo,admin,908109.0,1566679132,Africa
Ashmūn,Ashmun,30.2974,30.9764,Egypt,EG,EGY,Al Minūfīyah,,901191.0,1818251892,Africa
Abeokuta,Abeokuta,7.1608,3.3483,Nigeria,NG,NGA,Ogun,admin,888924.0,1566979497,Africa
Ikeja,Ikeja,6.6,3.35,Nigeria,NG,NGA,Lagos,admin,861300.0,1566486388,Africa
Akure,Akure,7.25,5.195,Nigeria,NG,NGA,Ondo,admin,847903.0,1566568277,Africa
Ilorin,Ilorin,8.5,4.55,Nigeria,NG,NGA,Kwara,admin,847582.0,1566480168,Africa
Pietermaritzburg,Pietermaritzburg,-29.6167,30.3833,South Africa,ZA,ZAF,KwaZulu-Natal,admin,839327.0,1710690280,Africa
Durban,Durban,-29.8833,31.05,South Africa,ZA,ZAF,KwaZulu-Natal,,838634.0,1710149138,Africa
Oran,Oran,35.6969,-0.6331,Algeria,DZ,DZA,Oran,admin,803329.0,1012126319,Africa
Kaduna,Kaduna,10.5167,7.4333,Nigeria,NG,NGA,Kaduna,admin,760084.0,1566368729,Africa
Osogbo,Osogbo,7.7667,4.5667,Nigeria,NG,NGA,Osun,admin,731000.0,1566395088,Africa
Bauchi,Bauchi,10.5,10.0,Nigeria,NG,NGA,Bauchi,admin,693700.0,1566483284,Africa
Sinnūris,Sinnuris,29.4072,30.8667,Egypt,EG,EGY,Al Fayyūm,,692701.0,1818442898,Africa
Lokoja,Lokoja,7.8019,6.7442,Nigeria,NG,NGA,Kogi,admin,692050.0,1566772925,Africa
Agege,Agege,6.6219,3.3258,Nigeria,NG,NGA,Lagos,minor,683600.0,1566564887,Africa
Nneyi-Umuleri,Nneyi-Umuleri,6.3333,6.8333,Nigeria,NG,NGA,Anambra,,660821.0,1566349733,Africa
Jalingo,Jalingo,8.9,11.3667,Nigeria,NG,NGA,Taraba,admin,660213.0,1566732241,Africa
Dayrūţ,Dayrut,27.5564,30.8106,Egypt,EG,EGY,Asyūţ,,653847.0,1818248895,Africa
Ţūkh,Tukh,30.3549,31.2011,Egypt,EG,EGY,Al Qalyūbīyah,,627290.0,1818411967,Africa
Jos,Jos,9.9167,8.8903,Nigeria,NG,NGA,Plateau,admin,622802.0,1566773679,Africa
Al Manşūrah,Al Mansurah,31.05,31.3833,Egypt,EG,EGY,Ad Daqahlīyah,admin,621953.0,1818255319,Africa
Ḩalwān,Halwan,29.8493,31.3327,Egypt,EG,EGY,Al Qāhirah,,619293.0,1818000039,Africa
Kandahār,Kandahar,31.62,65.7158,Afghanistan,AF,AFG,Kandahār,admin,614254.0,1004003059,Africa
Somolu,Somolu,6.5408,3.3872,Nigeria,NG,NGA,Lagos,minor,597400.0,1566609760,Africa
Al Maḩallah al Kubrá,Al Mahallah al Kubra,30.9667,31.1667,Egypt,EG,EGY,Al Gharbīyah,,592573.0,1818406471,Africa
Shibīn al Qanāţir,Shibin al Qanatir,30.3127,31.3202,Egypt,EG,EGY,Al Qalyūbīyah,,570868.0,1818406704,Africa
Abū Ḩummuş,Abu Hummus,31.0931,30.3142,Egypt,EG,EGY,Al Buḩayrah,,569157.0,1818221429,Africa
Herāt,Herat,34.3419,62.2031,Afghanistan,AF,AFG,Herāt,admin,556205.0,1004237782,Africa
Uyo,Uyo,5.0333,7.9275,Nigeria,NG,NGA,Akwa Ibom,admin,554906.0,1566061694,Africa
Rustenburg,Rustenburg,-25.6667,27.2428,South Africa,ZA,ZAF,North West,,549575.0,1710326039,Africa
Port Said,Port Said,31.2625,32.3061,Egypt,EG,EGY,Būr Sa‘īd,admin,524433.0,1818628574,Africa
Al Fayyūm,Al Fayyum,29.3,30.8333,Egypt,EG,EGY,Al Fayyūm,admin,519047.0,1818281002,Africa
Suez,Suez,29.9667,32.5333,Egypt,EG,EGY,As Suways,admin,516959.0,1818495972,Africa
Abū Ţisht,Abu Tisht,26.1204,32.0954,Egypt,EG,EGY,Qinā,,514535.0,1818097618,Africa
Al Fashn,Al Fashn,28.8231,30.899,Egypt,EG,EGY,Banī Suwayf,,512242.0,1818503615,Africa
Newcastle,Newcastle,-27.7464,29.9328,South Africa,ZA,ZAF,KwaZulu-Natal,,507710.0,1710031016,Africa
Ile-Ife,Ile-Ife,7.4833,4.5592,Nigeria,NG,NGA,Osun,minor,501952.0,1566756897,Africa
Farāh,Farah,32.3436,62.1194,Afghanistan,AF,AFG,Farāh,admin,500000.0,1004523791,Africa
Asaba,Asaba,6.1833,6.7333,Nigeria,NG,NGA,Delta,admin,500000.0,1566322425,Africa
Akhmīm,Akhmim,26.5667,31.75,Egypt,EG,EGY,Sūhāj,,482666.0,1818295057,Africa
Mazār-e Sharīf,Mazar-e Sharif,36.7,67.1167,Afghanistan,AF,AFG,Balkh,admin,469247.0,1004436363,Africa
Katlehong,Katlehong,-26.3333,28.15,South Africa,ZA,ZAF,Gauteng,,467890.0,1710975690,Africa
Constantine,Constantine,36.35,6.6,Algeria,DZ,DZA,Constantine,admin,448374.0,1012275076,Africa
Zebediela,Zebediela,-24.31,29.27,South Africa,ZA,ZAF,Limpopo,,448000.0,1710272814,Africa
Ado-Ekiti,Ado-Ekiti,7.6211,5.2214,Nigeria,NG,NGA,Ekiti,admin,446749.0,1566196391,Africa
Al Marāghah,Al Maraghah,26.6998,31.6046,Egypt,EG,EGY,Sūhāj,,432678.0,1818170583,Africa
Ismailia,Ismailia,30.5833,32.2667,Egypt,EG,EGY,Al Ismā‘īlīyah,admin,429465.0,1818532766,Africa
Sokoto,Sokoto,13.0833,5.25,Nigeria,NG,NGA,Sokoto,admin,427760.0,1566574518,Africa
Al Bājūr,Al Bajur,30.4305,31.0368,Egypt,EG,EGY,Al Minūfīyah,,427017.0,1818896076,Africa
Ugep,Ugep,5.8,8.0833,Nigeria,NG,NGA,Cross River,minor,420000.0,1566000091,Africa
Awsīm,Awsim,30.1222,31.1333,Egypt,EG,EGY,Al Jīzah,,415735.0,1818167257,Africa
Talā,Tala,30.6798,30.9436,Egypt,EG,EGY,Al Minūfīyah,,413839.0,1818590732,Africa
Ţalkhā,Talkha,31.0592,31.3767,Egypt,EG,EGY,Ad Daqahlīyah,,413584.0,1818821824,Africa
Zaria,Zaria,11.0667,7.7,Nigeria,NG,NGA,Kaduna,minor,408198.0,1566287704,Africa
Igboho,Igboho,8.8333,3.75,Nigeria,NG,NGA,Oyo,minor,400000.0,1566640824,Africa
Ijebu-Ode,Ijebu-Ode,6.8208,3.9208,Nigeria,NG,NGA,Ogun,minor,394246.0,1566495747,Africa
Yola,Yola,9.23,12.46,Nigeria,NG,NGA,Adamawa,admin,392854.0,1566782065,Africa
Khayelitsha,Khayelitsha,-34.0403,18.6778,South Africa,ZA,ZAF,Western Cape,,391749.0,1710736316,Africa
Nnewi,Nnewi,6.0167,6.9167,Nigeria,NG,NGA,Anambra,minor,391227.0,1566097410,Africa
Asyūţ,Asyut,27.1869,31.1714,Egypt,EG,EGY,Asyūţ,admin,389307.0,1818456592,Africa
